id	title	description	link	image_link	availability	price	condition	brand	mpn	identifier_exists	google_product_category	product_type	shipping	shipping_label
WA-67TG5A	Workbenches — Heavy Duty Workbench — Standard WA-67TG5A — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG5A — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG5A.jpg	in_stock	4604 MYR	new	Tanko	WA-67TG5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG6A	Workbenches — Heavy Duty Workbench — Standard WA-67TG6A — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG6A — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG6A.jpg	in_stock	4869 MYR	new	Tanko	WA-67TG6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TG7A	Workbenches — Heavy Duty Workbench — Standard WA-67TG7A — Tanko-top(TG), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TG7A — Tanko-top(TG), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67tg7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TG7A.jpg	in_stock	5245 MYR	new	Tanko	WA-67TG7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH	Workbenches — Heavy Duty Workbench — Standard WA-67TH — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Load capacity: 2000kg. Material: Tanko top (TH). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH.jpg	in_stock	4097.00 MYR	new	Tanko	WA-67TH	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH2	Workbenches — Heavy Duty Workbench — Standard WA-67TH2 — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH2 — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH2.jpg	in_stock	4615.15 MYR	new	Tanko	WA-67TH2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH3	Workbenches — Heavy Duty Workbench — Standard WA-67TH3 — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH3 — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH3.jpg	in_stock	4844.10 MYR	new	Tanko	WA-67TH3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH4A	Workbenches — Heavy Duty Workbench — Standard WA-67TH4A — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH4A — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH4A.jpg	in_stock	4829 MYR	new	Tanko	WA-67TH4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH5A	Workbenches — Heavy Duty Workbench — Standard WA-67TH5A — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH5A — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH5A.jpg	in_stock	5068 MYR	new	Tanko	WA-67TH5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH6A	Workbenches — Heavy Duty Workbench — Standard WA-67TH6A — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH6A — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH6A.jpg	in_stock	5332 MYR	new	Tanko	WA-67TH6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67TH7A	Workbenches — Heavy Duty Workbench — Standard WA-67TH7A — Tanko-top(TH), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67TH7A — Tanko-top(TH), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67th7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67TH7A.jpg	in_stock	5709 MYR	new	Tanko	WA-67TH7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W	Workbenches — Heavy Duty Workbench — Standard WA-67W — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W.jpg	in_stock	2747.40 MYR	new	Tanko	WA-67W	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W2	Workbenches — Heavy Duty Workbench — Standard WA-67W2 — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W2 — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W2.jpg	in_stock	3301.70 MYR	new	Tanko	WA-67W2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W3	Workbenches — Heavy Duty Workbench — Standard WA-67W3 — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W3 — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w3/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W3.jpg	in_stock	3542.70 MYR	new	Tanko	WA-67W3	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W4A	Workbenches — Heavy Duty Workbench — Standard WA-67W4A — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W4A — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w4a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W4A.jpg	in_stock	3521 MYR	new	Tanko	WA-67W4A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W5A	Workbenches — Heavy Duty Workbench — Standard WA-67W5A — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W5A — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w5a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W5A.jpg	in_stock	3759 MYR	new	Tanko	WA-67W5A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W6A	Workbenches — Heavy Duty Workbench — Standard WA-67W6A — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W6A — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w6a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W6A.jpg	in_stock	4024 MYR	new	Tanko	WA-67W6A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67W7A	Workbenches — Heavy Duty Workbench — Standard WA-67W7A — Wood(W), W1800xD750xH800mm	Workbenches — Heavy Duty Workbench — Standard WA-67W7A — Wood(W), W1800xD750xH800mm. Dimensions: W1800xD750xH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67/wa-67w7a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67W7A.jpg	in_stock	4400 MYR	new	Tanko	WA-67W7A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67A	Workbenches — Benchwork — WA(1800mm) WA-67A — Steel, W1800mmxD750mmxH800mm	Workbenches — Benchwork — WA(1800mm) WA-67A — Steel, W1800mmxD750mmxH800mm. Dimensions: W1800mmxD750mmxH800mm. Load capacity: 2000kg, with undershelf. Material: Benchwork top (A). Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67a/wa-67a/	https://www.storagesystem.com.my/feed-img/asset3__WA-67A.jpg	in_stock	6109.35 MYR	new	Tanko	WA-67A	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
WA-67A2	Workbenches — Benchwork — WA(1800mm) WA-67A2 — Steel, W1800mmxD750mmxH800mm	Workbenches — Benchwork — WA(1800mm) WA-67A2 — Steel, W1800mmxD750mmxH800mm. Dimensions: W1800mmxD750mmxH800mm. Part of the Tanko Workbenches range. Supplied in Malaysia by Primaxs Marketing (M) Sdn Bhd, the exclusive Tanko distributor since 2006. Stock held in Selangor and quoted in Ringgit. Free delivery and installation in Selangor and the Klang Valley; outstation delivery quoted separately. 1-year warranty against manufacturing defects, administered from our Selangor office.	https://www.storagesystem.com.my/workbench/wa-67a/wa-67a2/	https://www.storagesystem.com.my/feed-img/asset3__WA-67A2.jpg	in_stock	6663.65 MYR	new	Tanko	WA-67A2	no	503739	Workbenches > Standard	MY::Selangor and Klang Valley:0 MYR	selangor-free
